season,location,matchday_nr,home_team_id,home_team_name,home_team,away_team_id,away_team_name,away_team,goals_home,goals_away,draw,win_home,win_away,goals_total
2013,Wolfsburg,6,131,VfL Wolfsburg,Wolfsburg,123,TSG 1899 Hoffenheim,,2,1,0,1,0,3
2013,Nürnberg,6,79,1. FC Nürnberg,Nürnberg,7,Borussia Dortmund,BVB,1,1,1,0,0,2
2013,Mainz,6,81,1. FSV Mainz 05,Mainz,6,Bayer Leverkusen,Leverkusen,1,4,0,0,1,5
2013,Hamburg,6,100,Hamburger SV,HSV,134,Werder Bremen,Bremen,0,2,0,0,1,2
2013,Gelsenkirchen,6,9,FC Schalke 04,Schalke,40,FC Bayern München,Bayern,0,4,0,0,1,4
2013,Freiburg,6,112,SC Freiburg,Freiburg,54,Hertha BSC,Hertha,1,1,1,0,0,2
2013,Stuttgart,6,16,VfB Stuttgart,Stuttgart,91,Eintracht Frankfurt,Frankfurt,1,1,1,0,0,2
2013,Augsburg,7,95,FC Augsburg,Augsburg,87,Borussia Mönchengladbach,Gladbach,2,2,1,0,0,4
2013,Dortmund,7,7,Borussia Dortmund,BVB,112,SC Freiburg,Freiburg,5,0,0,1,0,5
2013,München,7,40,FC Bayern München,Bayern,131,VfL Wolfsburg,Wolfsburg,1,0,0,1,0,1
2013,Leverkusen,7,6,Bayer Leverkusen,Leverkusen,55,Hannover 96,Hannover,2,0,0,1,0,2
2013,Sinsheim,7,123,TSG 1899 Hoffenheim,Hoffenheim,9,FC Schalke 04,Schalke,3,3,1,0,0,6
2013,Berlin,7,54,Hertha BSC,Hertha,81,1. FSV Mainz 05,Mainz,3,1,0,1,0,4
2013,Frankfurt,7,91,Eintracht Frankfurt,Frankfurt,100,Hamburger SV,HSV,2,2,1,0,0,4
2013,Bremen,7,134,Werder Bremen,Bremen,79,1. FC Nürnberg,Nürnberg,3,3,1,0,0,6
2013,Braunschweig,7,74,Eintracht Braunschweig,Braunschweig,16,VfB Stuttgart,Stuttgart,0,4,0,0,1,4
2013,Hannover,8,55,Hannover 96,Hannover,54,Hertha BSC,Hertha,1,1,1,0,0,2
2013,Gelsenkirchen,8,9,FC Schalke 04,Schalke,95,FC Augsburg,Augsburg,4,1,0,1,0,5
2013,Gladbach,8,87,Borussia Mönchengladbach,Gladbach,7,Borussia Dortmund,BVB,2,0,0,1,0,2
2013,Stuttgart,8,16,VfB Stuttgart,Stuttgart,134,Werder Bremen,Bremen,1,1,1,0,0,2
2013,Wolfsburg,8,131,VfL Wolfsburg,Wolfsburg,74,Eintracht Braunschweig,Braunschweig,0,2,0,0,1,2
2013,Mainz,8,81,1. FSV Mainz 05,Mainz,123,TSG 1899 Hoffenheim,,2,2,1,0,0,4
2013,Leverkusen,8,6,Bayer Leverkusen,Leverkusen,40,FC Bayern München,Bayern,1,1,1,0,0,2
2013,Nürnberg,8,79,1. FC Nürnberg,Nürnberg,100,Hamburger SV,HSV,0,5,0,0,1,5
2013,Freiburg,8,112,SC Freiburg,Freiburg,91,Eintracht Frankfurt,Frankfurt,1,1,1,0,0,2
2013,Sinsheim,9,123,TSG 1899 Hoffenheim,Hoffenheim,6,Bayer Leverkusen,Leverkusen,1,2,0,0,1,3
2013,Dortmund,9,7,Borussia Dortmund,BVB,55,Hannover 96,Hannover,1,0,0,1,0,1
2013,München,9,40,FC Bayern München,Bayern,81,1. FSV Mainz 05,Mainz,4,1,0,1,0,5
2013,Bremen,9,134,Werder Bremen,Bremen,112,SC Freiburg,Freiburg,0,0,1,0,0,0
2013,Braunschweig,9,74,Eintracht Braunschweig,Braunschweig,9,FC Schalke 04,Schalke,2,3,0,0,1,5
2013,Frankfurt,9,91,Eintracht Frankfurt,Frankfurt,79,1. FC Nürnberg,Nürnberg,1,1,1,0,0,2
2013,Berlin,9,54,Hertha BSC,Hertha,87,Borussia Mönchengladbach,Gladbach,1,0,0,1,0,1
2013,Hamburg,9,100,Hamburger SV,HSV,16,VfB Stuttgart,Stuttgart,3,3,1,0,0,6
2013,Augsburg,9,95,FC Augsburg,Augsburg,131,VfL Wolfsburg,Wolfsburg,1,2,0,0,1,3
2013,Stuttgart,10,16,VfB Stuttgart,Stuttgart,79,1. FC Nürnberg,Nürnberg,1,1,1,0,0,2
2013,München,10,40,FC Bayern München,Bayern,54,Hertha BSC,Hertha,3,2,0,1,0,5
2013,Gelsenkirchen,10,9,FC Schalke 04,Schalke,7,Borussia Dortmund,BVB,1,3,0,0,1,4
2013,Leverkusen,10,6,Bayer Leverkusen,Leverkusen,95,FC Augsburg,Augsburg,2,1,0,1,0,3
2013,Hannover,10,55,Hannover 96,Hannover,123,TSG 1899 Hoffenheim,,1,4,0,0,1,5
2013,Mainz,10,81,1. FSV Mainz 05,Mainz,74,Eintracht Braunschweig,Braunschweig,2,0,0,1,0,2
2013,Wolfsburg,10,131,VfL Wolfsburg,Wolfsburg,134,Werder Bremen,Bremen,3,0,0,1,0,3
2013,Freiburg,10,112,SC Freiburg,Freiburg,100,Hamburger SV,HSV,0,3,0,0,1,3
2013,Gladbach,10,87,Borussia Mönchengladbach,Gladbach,91,Eintracht Frankfurt,Frankfurt,4,1,0,1,0,5
2013,Dortmund,11,7,Borussia Dortmund,BVB,16,VfB Stuttgart,Stuttgart,6,1,0,1,0,7
2013,Nürnberg,11,79,1. FC Nürnberg,Nürnberg,112,SC Freiburg,Freiburg,0,3,0,0,1,3
2013,Sinsheim,11,123,TSG 1899 Hoffenheim,Hoffenheim,40,FC Bayern München,Bayern,1,2,0,0,1,3
2013,Hamburg,11,100,Hamburger SV,HSV,87,Borussia Mönchengladbach,Gladbach,0,2,0,0,1,2
2013,Braunschweig,11,74,Eintracht Braunschweig,Braunschweig,6,Bayer Leverkusen,Leverkusen,1,0,0,1,0,1
2013,Berlin,11,54,Hertha BSC,Hertha,9,FC Schalke 04,Schalke,0,2,0,0,1,2
2013,Frankfurt,11,91,Eintracht Frankfurt,Frankfurt,131,VfL Wolfsburg,Wolfsburg,1,2,0,0,1,3
2013,Augsburg,11,95,FC Augsburg,Augsburg,81,1. FSV Mainz 05,Mainz,2,1,0,1,0,3
2013,Bremen,11,134,Werder Bremen,Bremen,55,Hannover 96,Hannover,3,2,0,1,0,5
2013,Hannover,12,55,Hannover 96,Hannover,74,Eintracht Braunschweig,Braunschweig,0,0,1,0,0,0
2013,München,12,40,FC Bayern München,Bayern,95,FC Augsburg,Augsburg,3,0,0,1,0,3
2013,Gelsenkirchen,12,9,FC Schalke 04,Schalke,134,Werder Bremen,Bremen,3,1,0,1,0,4
2013,Leverkusen,12,6,Bayer Leverkusen,Leverkusen,100,Hamburger SV,HSV,5,3,0,1,0,8
2013,Wolfsburg,12,131,VfL Wolfsburg,Wolfsburg,7,Borussia Dortmund,BVB,2,1,0,1,0,3
2013,Sinsheim,12,123,TSG 1899 Hoffenheim,Hoffenheim,54,Hertha BSC,Hertha,2,3,0,0,1,5
2013,Gladbach,12,87,Borussia Mönchengladbach,Gladbach,79,1. FC Nürnberg,Nürnberg,3,1,0,1,0,4
2013,Mainz,12,81,1. FSV Mainz 05,Mainz,91,Eintracht Frankfurt,Frankfurt,1,0,0,1,0,1
2013,Freiburg,12,112,SC Freiburg,Freiburg,16,VfB Stuttgart,Stuttgart,1,3,0,0,1,4
2013,Stuttgart,13,16,VfB Stuttgart,Stuttgart,87,Borussia Mönchengladbach,Gladbach,0,2,0,0,1,2
2013,Nürnberg,13,79,1. FC Nürnberg,Nürnberg,131,VfL Wolfsburg,Wolfsburg,1,1,1,0,0,2
2013,Augsburg,13,95,FC Augsburg,Augsburg,123,TSG 1899 Hoffenheim,,2,0,0,1,0,2
2013,Braunschweig,13,74,Eintracht Braunschweig,Braunschweig,112,SC Freiburg,Freiburg,0,1,0,0,1,1
2013,Frankfurt,13,91,Eintracht Frankfurt,Frankfurt,9,FC Schalke 04,Schalke,3,3,1,0,0,6
2013,Berlin,13,54,Hertha BSC,Hertha,6,Bayer Leverkusen,Leverkusen,0,1,0,0,1,1
2013,Dortmund,13,7,Borussia Dortmund,BVB,40,FC Bayern München,Bayern,0,3,0,0,1,3
2013,Hamburg,13,100,Hamburger SV,HSV,55,Hannover 96,Hannover,3,1,0,1,0,4
2013,Bremen,13,134,Werder Bremen,Bremen,81,1. FSV Mainz 05,Mainz,2,3,0,0,1,5
2013,Wolfsburg,14,131,VfL Wolfsburg,Wolfsburg,100,Hamburger SV,HSV,1,1,1,0,0,2
2013,München,14,40,FC Bayern München,Bayern,74,Eintracht Braunschweig,Braunschweig,2,0,0,1,0,2
2013,Leverkusen,14,6,Bayer Leverkusen,Leverkusen,79,1. FC Nürnberg,Nürnberg,3,0,0,1,0,3
2013,Sinsheim,14,123,TSG 1899 Hoffenheim,Hoffenheim,134,Werder Bremen,Bremen,4,4,1,0,0,8
2013,Mainz,14,81,1. FSV Mainz 05,Mainz,7,Borussia Dortmund,BVB,1,3,0,0,1,4
2013,Berlin,14,54,Hertha BSC,Hertha,95,FC Augsburg,Augsburg,0,0,1,0,0,0
2013,Gelsenkirchen,14,9,FC Schalke 04,Schalke,16,VfB Stuttgart,Stuttgart,3,0,0,1,0,3
2013,Hannover,14,55,Hannover 96,Hannover,91,Eintracht Frankfurt,Frankfurt,2,0,0,1,0,2
2013,Gladbach,14,87,Borussia Mönchengladbach,Gladbach,112,SC Freiburg,Freiburg,1,0,0,1,0,1
2013,Nürnberg,15,79,1. FC Nürnberg,Nürnberg,81,1. FSV Mainz 05,Mainz,1,1,1,0,0,2
2013,Gladbach,15,87,Borussia Mönchengladbach,Gladbach,9,FC Schalke 04,Schalke,2,1,0,1,0,3
2013,Stuttgart,15,16,VfB Stuttgart,Stuttgart,55,Hannover 96,Hannover,4,2,0,1,0,6
2013,Bremen,15,134,Werder Bremen,Bremen,40,FC Bayern München,Bayern,0,7,0,0,1,7
2013,Hamburg,15,100,Hamburger SV,HSV,95,FC Augsburg,Augsburg,0,1,0,0,1,1
2013,Frankfurt,15,91,Eintracht Frankfurt,Frankfurt,123,TSG 1899 Hoffenheim,,1,2,0,0,1,3
2013,Dortmund,15,7,Borussia Dortmund,BVB,6,Bayer Leverkusen,Leverkusen,0,1,0,0,1,1
2013,Freiburg,15,112,SC Freiburg,Freiburg,131,VfL Wolfsburg,Wolfsburg,0,3,0,0,1,3
2013,Braunschweig,15,74,Eintracht Braunschweig,Braunschweig,54,Hertha BSC,Hertha,0,2,0,0,1,2
2013,Berlin,16,54,Hertha BSC,Hertha,134,Werder Bremen,Bremen,3,2,0,1,0,5
2013,München,16,40,FC Bayern München,Bayern,100,Hamburger SV,HSV,3,1,0,1,0,4
2013,Hannover,16,55,Hannover 96,Hannover,79,1. FC Nürnberg,Nürnberg,3,3,1,0,0,6
2013,Sinsheim,16,123,TSG 1899 Hoffenheim,Hoffenheim,7,Borussia Dortmund,BVB,2,2,1,0,0,4
2013,Mainz,16,81,1. FSV Mainz 05,Mainz,87,Borussia Mönchengladbach,Gladbach,0,0,1,0,0,0
2013,Augsburg,16,95,FC Augsburg,Augsburg,74,Eintracht Braunschweig,Braunschweig,4,1,0,1,0,5
2013,Wolfsburg,16,131,VfL Wolfsburg,Wolfsburg,16,VfB Stuttgart,Stuttgart,3,1,0,1,0,4
2013,Gelsenkirchen,16,9,FC Schalke 04,Schalke,112,SC Freiburg,Freiburg,2,0,0,1,0,2
2013,Leverkusen,16,6,Bayer Leverkusen,Leverkusen,91,Eintracht Frankfurt,Frankfurt,0,1,0,0,1,1
2013,Frankfurt,17,91,Eintracht Frankfurt,Frankfurt,95,FC Augsburg,Augsburg,1,1,1,0,0,2
2013,Dortmund,17,7,Borussia Dortmund,BVB,54,Hertha BSC,Hertha,1,2,0,0,1,3
2013,Bremen,17,134,Werder Bremen,Bremen,6,Bayer Leverkusen,Leverkusen,1,0,0,1,0,1
2013,Freiburg,17,112,SC Freiburg,Freiburg,55,Hannover 96,Hannover,2,1,0,1,0,3
2013,Hamburg,17,100,Hamburger SV,HSV,81,1. FSV Mainz 05,Mainz,2,3,0,0,1,5
2013,Braunschweig,17,74,Eintracht Braunschweig,Braunschweig,123,TSG 1899 Hoffenheim,,1,0,0,1,0,1
2013,Nürnberg,17,79,1. FC Nürnberg,Nürnberg,9,FC Schalke 04,Schalke,0,0,1,0,0,0
2013,Gladbach,17,87,Borussia Mönchengladbach,Gladbach,131,VfL Wolfsburg,Wolfsburg,2,2,1,0,0,4
2013,Gladbach,18,87,Borussia Mönchengladbach,Gladbach,40,FC Bayern München,Bayern,0,2,0,0,1,2
2013,Dortmund,18,7,Borussia Dortmund,BVB,95,FC Augsburg,Augsburg,2,2,1,0,0,4
2013,Stuttgart,18,16,VfB Stuttgart,Stuttgart,81,1. FSV Mainz 05,Mainz,1,2,0,0,1,3
2013,Wolfsburg,18,131,VfL Wolfsburg,Wolfsburg,55,Hannover 96,Hannover,1,3,0,0,1,4
2013,Nürnberg,18,79,1. FC Nürnberg,Nürnberg,123,TSG 1899 Hoffenheim,,4,0,0,1,0,4
2013,Freiburg,18,112,SC Freiburg,Freiburg,6,Bayer Leverkusen,Leverkusen,3,2,0,1,0,5
2013,Frankfurt,18,91,Eintracht Frankfurt,Frankfurt,54,Hertha BSC,Hertha,1,0,0,1,0,1
2013,Bremen,18,134,Werder Bremen,Bremen,74,Eintracht Braunschweig,Braunschweig,0,0,1,0,0,0
2013,Hamburg,18,100,Hamburger SV,HSV,9,FC Schalke 04,Schalke,0,3,0,0,1,3
2013,Stuttgart,17,16,VfB Stuttgart,Stuttgart,40,FC Bayern München,Bayern,1,2,0,0,1,3
2013,Braunschweig,19,74,Eintracht Braunschweig,Braunschweig,7,Borussia Dortmund,BVB,1,2,0,0,1,3
2013,Gelsenkirchen,19,9,FC Schalke 04,Schalke,131,VfL Wolfsburg,Wolfsburg,2,1,0,1,0,3
2013,Leverkusen,19,6,Bayer Leverkusen,Leverkusen,16,VfB Stuttgart,Stuttgart,2,1,0,1,0,3
2013,Sinsheim,19,123,TSG 1899 Hoffenheim,Hoffenheim,100,Hamburger SV,HSV,3,0,0,1,0,3
2013,Mainz,19,81,1. FSV Mainz 05,Mainz,112,SC Freiburg,Freiburg,2,0,0,1,0,2
2013,Augsburg,19,95,FC Augsburg,Augsburg,134,Werder Bremen,Bremen,3,1,0,1,0,4
2013,Hannover,19,55,Hannover 96,Hannover,87,Borussia Mönchengladbach,Gladbach,3,1,0,1,0,4
2013,Berlin,19,54,Hertha BSC,Hertha,79,1. FC Nürnberg,Nürnberg,1,3,0,0,1,4
2013,München,19,40,FC Bayern München,Bayern,91,Eintracht Frankfurt,Frankfurt,5,0,0,1,0,5
2013,Gladbach,20,87,Borussia Mönchengladbach,Gladbach,6,Bayer Leverkusen,Leverkusen,0,1,0,0,1,1
2013,Wolfsburg,20,131,VfL Wolfsburg,Wolfsburg,81,1. FSV Mainz 05,Mainz,3,0,0,1,0,3
2013,Bremen,20,134,Werder Bremen,Bremen,7,Borussia Dortmund,BVB,1,5,0,0,1,6
2013,Nürnberg,20,79,1. FC Nürnberg,Nürnberg,40,FC Bayern München,Bayern,0,2,0,0,1,2
2013,Freiburg,20,112,SC Freiburg,Freiburg,123,TSG 1899 Hoffenheim,,1,1,1,0,0,2
2013,Frankfurt,20,91,Eintracht Frankfurt,Frankfurt,74,Eintracht Braunschweig,Braunschweig,3,0,0,1,0,3
2013,Hamburg,20,100,Hamburger SV,HSV,54,Hertha BSC,Hertha,0,3,0,0,1,3
2013,Stuttgart,20,16,VfB Stuttgart,Stuttgart,95,FC Augsburg,Augsburg,1,4,0,0,1,5
2013,Gelsenkirchen,20,9,FC Schalke 04,Schalke,55,Hannover 96,Hannover,2,0,0,1,0,2
2013,Mainz,21,81,1. FSV Mainz 05,Mainz,55,Hannover 96,Hannover,2,0,0,1,0,2
2013,Dortmund,21,7,Borussia Dortmund,BVB,91,Eintracht Frankfurt,Frankfurt,4,0,0,1,0,4
2013,München,21,40,FC Bayern München,Bayern,112,SC Freiburg,Freiburg,4,0,0,1,0,4
2013,Bremen,21,134,Werder Bremen,Bremen,87,Borussia Mönchengladbach,Gladbach,1,1,1,0,0,2
2013,Sinsheim,21,123,TSG 1899 Hoffenheim,Hoffenheim,16,VfB Stuttgart,Stuttgart,4,1,0,1,0,5
2013,Braunschweig,21,74,Eintracht Braunschweig,Braunschweig,100,Hamburger SV,HSV,4,2,0,1,0,6
2013,Leverkusen,21,6,Bayer Leverkusen,Leverkusen,9,FC Schalke 04,Schalke,1,2,0,0,1,3
2013,Augsburg,21,95,FC Augsburg,Augsburg,79,1. FC Nürnberg,Nürnberg,0,1,0,0,1,1
2013,Berlin,21,54,Hertha BSC,Hertha,131,VfL Wolfsburg,Wolfsburg,1,2,0,0,1,3
2013,Gelsenkirchen,22,9,FC Schalke 04,Schalke,81,1. FSV Mainz 05,Mainz,0,0,1,0,0,0
2013,Gladbach,22,87,Borussia Mönchengladbach,Gladbach,123,TSG 1899 Hoffenheim,,2,2,1,0,0,4
2013,Stuttgart,22,16,VfB Stuttgart,Stuttgart,54,Hertha BSC,Hertha,1,2,0,0,1,3
2013,Nürnberg,22,79,1. FC Nürnberg,Nürnberg,74,Eintracht Braunschweig,Braunschweig,2,1,0,1,0,3
2013,Freiburg,22,112,SC Freiburg,Freiburg,95,FC Augsburg,Augsburg,2,4,0,0,1,6
2013,Hamburg,22,100,Hamburger SV,HSV,7,Borussia Dortmund,BVB,3,0,0,1,0,3
2013,Wolfsburg,22,131,VfL Wolfsburg,Wolfsburg,6,Bayer Leverkusen,Leverkusen,3,1,0,1,0,4
2013,Frankfurt,22,91,Eintracht Frankfurt,Frankfurt,134,Werder Bremen,Bremen,0,0,1,0,0,0
2013,Hannover,22,55,Hannover 96,Hannover,40,FC Bayern München,Bayern,0,4,0,0,1,4
2013,Berlin,23,54,Hertha BSC,Hertha,112,SC Freiburg,Freiburg,0,0,1,0,0,0
2013,Dortmund,23,7,Borussia Dortmund,BVB,79,1. FC Nürnberg,Nürnberg,3,0,0,1,0,3
2013,Leverkusen,23,6,Bayer Leverkusen,Leverkusen,81,1. FSV Mainz 05,Mainz,0,1,0,0,1,1
2013,Bremen,23,134,Werder Bremen,Bremen,100,Hamburger SV,HSV,1,0,0,1,0,1
2013,Augsburg,23,95,FC Augsburg,Augsburg,55,Hannover 96,Hannover,1,1,1,0,0,2
2013,Braunschweig,23,74,Eintracht Braunschweig,Braunschweig,87,Borussia Mönchengladbach,Gladbach,1,1,1,0,0,2
2013,München,23,40,FC Bayern München,Bayern,9,FC Schalke 04,Schalke,5,1,0,1,0,6
2013,Sinsheim,23,123,TSG 1899 Hoffenheim,Hoffenheim,131,VfL Wolfsburg,Wolfsburg,6,2,0,1,0,8
2013,Frankfurt,23,91,Eintracht Frankfurt,Frankfurt,16,VfB Stuttgart,Stuttgart,2,1,0,1,0,3
2013,Gelsenkirchen,24,9,FC Schalke 04,Schalke,123,TSG 1899 Hoffenheim,,4,0,0,1,0,4
2013,Gladbach,24,87,Borussia Mönchengladbach,Gladbach,95,FC Augsburg,Augsburg,1,2,0,0,1,3
2013,Stuttgart,24,16,VfB Stuttgart,Stuttgart,74,Eintracht Braunschweig,Braunschweig,2,2,1,0,0,4
2013,Hannover,24,55,Hannover 96,Hannover,6,Bayer Leverkusen,Leverkusen,1,1,1,0,0,2
2013,Wolfsburg,24,131,VfL Wolfsburg,Wolfsburg,40,FC Bayern München,Bayern,1,6,0,0,1,7
2013,Hamburg,24,100,Hamburger SV,HSV,91,Eintracht Frankfurt,Frankfurt,1,1,1,0,0,2
2013,Nürnberg,24,79,1. FC Nürnberg,Nürnberg,134,Werder Bremen,Bremen,0,2,0,0,1,2
2013,Freiburg,24,112,SC Freiburg,Freiburg,7,Borussia Dortmund,BVB,0,1,0,0,1,1
2013,Mainz,24,81,1. FSV Mainz 05,Mainz,54,Hertha BSC,Hertha,1,1,1,0,0,2
2013,Augsburg,25,95,FC Augsburg,Augsburg,9,FC Schalke 04,Schalke,1,2,0,0,1,3
2013,Dortmund,25,7,Borussia Dortmund,BVB,87,Borussia Mönchengladbach,Gladbach,1,2,0,0,1,3
2013,Bremen,25,134,Werder Bremen,Bremen,16,VfB Stuttgart,Stuttgart,1,1,1,0,0,2
2013,Sinsheim,25,123,TSG 1899 Hoffenheim,Hoffenheim,81,1. FSV Mainz 05,Mainz,2,4,0,0,1,6
2013,Braunschweig,25,74,Eintracht Braunschweig,Braunschweig,131,VfL Wolfsburg,Wolfsburg,1,1,1,0,0,2
2013,Berlin,25,54,Hertha BSC,Hertha,55,Hannover 96,Hannover,0,3,0,0,1,3
2013,München,25,40,FC Bayern München,Bayern,6,Bayer Leverkusen,Leverkusen,2,1,0,1,0,3
2013,Hamburg,25,100,Hamburger SV,HSV,79,1. FC Nürnberg,Nürnberg,2,1,0,1,0,3
2013,Frankfurt,25,91,Eintracht Frankfurt,Frankfurt,112,SC Freiburg,Freiburg,1,4,0,0,1,5
2013,Freiburg,26,112,SC Freiburg,Freiburg,134,Werder Bremen,Bremen,3,1,0,1,0,4
2013,Gelsenkirchen,26,9,FC Schalke 04,Schalke,74,Eintracht Braunschweig,Braunschweig,3,1,0,1,0,4
2013,Stuttgart,26,16,VfB Stuttgart,Stuttgart,100,Hamburger SV,HSV,1,0,0,1,0,1
2013,Hannover,26,55,Hannover 96,Hannover,7,Borussia Dortmund,BVB,0,3,0,0,1,3
2013,Wolfsburg,26,131,VfL Wolfsburg,Wolfsburg,95,FC Augsburg,Augsburg,1,1,1,0,0,2
2013,Mainz,26,81,1. FSV Mainz 05,Mainz,40,FC Bayern München,Bayern,0,2,0,0,1,2
2013,Gladbach,26,87,Borussia Mönchengladbach,Gladbach,54,Hertha BSC,Hertha,3,0,0,1,0,3
2013,Nürnberg,26,79,1. FC Nürnberg,Nürnberg,91,Eintracht Frankfurt,Frankfurt,2,5,0,0,1,7
2013,Leverkusen,26,6,Bayer Leverkusen,Leverkusen,123,TSG 1899 Hoffenheim,,2,3,0,0,1,5
2013,Dortmund,27,7,Borussia Dortmund,BVB,9,FC Schalke 04,Schalke,0,0,1,0,0,0
2013,Bremen,27,134,Werder Bremen,Bremen,131,VfL Wolfsburg,Wolfsburg,1,3,0,0,1,4
2013,Braunschweig,27,74,Eintracht Braunschweig,Braunschweig,81,1. FSV Mainz 05,Mainz,3,1,0,1,0,4
2013,Berlin,27,54,Hertha BSC,Hertha,40,FC Bayern München,Bayern,1,3,0,0,1,4
2013,Nürnberg,27,79,1. FC Nürnberg,Nürnberg,16,VfB Stuttgart,Stuttgart,2,0,0,1,0,2
2013,Sinsheim,27,123,TSG 1899 Hoffenheim,Hoffenheim,55,Hannover 96,Hannover,3,1,0,1,0,4
2013,Augsburg,27,95,FC Augsburg,Augsburg,6,Bayer Leverkusen,Leverkusen,1,3,0,0,1,4
2013,Hamburg,27,100,Hamburger SV,HSV,112,SC Freiburg,Freiburg,1,1,1,0,0,2
2013,Frankfurt,27,91,Eintracht Frankfurt,Frankfurt,87,Borussia Mönchengladbach,Gladbach,1,0,0,1,0,1
2013,Gelsenkirchen,28,9,FC Schalke 04,Schalke,54,Hertha BSC,Hertha,2,0,0,1,0,2
2013,München,28,40,FC Bayern München,Bayern,123,TSG 1899 Hoffenheim,,3,3,1,0,0,6
2013,Leverkusen,28,6,Bayer Leverkusen,Leverkusen,74,Eintracht Braunschweig,Braunschweig,1,1,1,0,0,2
2013,Stuttgart,28,16,VfB Stuttgart,Stuttgart,7,Borussia Dortmund,BVB,2,3,0,0,1,5
2013,Wolfsburg,28,131,VfL Wolfsburg,Wolfsburg,91,Eintracht Frankfurt,Frankfurt,2,1,0,1,0,3
2013,Mainz,28,81,1. FSV Mainz 05,Mainz,95,FC Augsburg,Augsburg,3,0,0,1,0,3
2013,Freiburg,28,112,SC Freiburg,Freiburg,79,1. FC Nürnberg,Nürnberg,3,2,0,1,0,5
2013,Gladbach,28,87,Borussia Mönchengladbach,Gladbach,100,Hamburger SV,HSV,3,1,0,1,0,4
2013,Hannover,28,55,Hannover 96,Hannover,134,Werder Bremen,Bremen,1,2,0,0,1,3
2013,Hamburg,29,100,Hamburger SV,HSV,6,Bayer Leverkusen,Leverkusen,2,1,0,1,0,3
2013,Stuttgart,29,16,VfB Stuttgart,Stuttgart,112,SC Freiburg,Freiburg,2,0,0,1,0,2
2013,Bremen,29,134,Werder Bremen,Bremen,9,FC Schalke 04,Schalke,1,1,1,0,0,2
2013,Nürnberg,29,79,1. FC Nürnberg,Nürnberg,87,Borussia Mönchengladbach,Gladbach,0,2,0,0,1,2
2013,Augsburg,29,95,FC Augsburg,Augsburg,40,FC Bayern München,Bayern,1,0,0,1,0,1
2013,Frankfurt,29,91,Eintracht Frankfurt,Frankfurt,81,1. FSV Mainz 05,Mainz,2,0,0,1,0,2
2013,Dortmund,29,7,Borussia Dortmund,BVB,131,VfL Wolfsburg,Wolfsburg,2,1,0,1,0,3
2013,Braunschweig,29,74,Eintracht Braunschweig,Braunschweig,55,Hannover 96,Hannover,3,0,0,1,0,3
2013,Berlin,29,54,Hertha BSC,Hertha,123,TSG 1899 Hoffenheim,,1,1,1,0,0,2
2013,Gelsenkirchen,30,9,FC Schalke 04,Schalke,91,Eintracht Frankfurt,Frankfurt,2,0,0,1,0,2
2013,Gladbach,30,87,Borussia Mönchengladbach,Gladbach,16,VfB Stuttgart,Stuttgart,1,1,1,0,0,2
2013,Hannover,30,55,Hannover 96,Hannover,100,Hamburger SV,HSV,2,1,0,1,0,3
2013,Wolfsburg,30,131,VfL Wolfsburg,Wolfsburg,79,1. FC Nürnberg,Nürnberg,4,1,0,1,0,5
2013,Freiburg,30,112,SC Freiburg,Freiburg,74,Eintracht Braunschweig,Braunschweig,2,0,0,1,0,2
2013,Mainz,30,81,1. FSV Mainz 05,Mainz,134,Werder Bremen,Bremen,3,0,0,1,0,3
2013,München,30,40,FC Bayern München,Bayern,7,Borussia Dortmund,BVB,0,3,0,0,1,3
2013,Leverkusen,30,6,Bayer Leverkusen,Leverkusen,54,Hertha BSC,Hertha,2,1,0,1,0,3
2013,Sinsheim,30,123,TSG 1899 Hoffenheim,Hoffenheim,95,FC Augsburg,Augsburg,2,0,0,1,0,2
2013,Frankfurt,31,91,Eintracht Frankfurt,Frankfurt,55,Hannover 96,Hannover,2,3,0,0,1,5
2013,Dortmund,31,7,Borussia Dortmund,BVB,81,1. FSV Mainz 05,Mainz,4,2,0,1,0,6
2013,Bremen,31,134,Werder Bremen,Bremen,123,TSG 1899 Hoffenheim,,3,1,0,1,0,4
2013,Freiburg,31,112,SC Freiburg,Freiburg,87,Borussia Mönchengladbach,Gladbach,4,2,0,1,0,6
2013,Augsburg,31,95,FC Augsburg,Augsburg,54,Hertha BSC,Hertha,0,0,1,0,0,0
2013,Braunschweig,31,74,Eintracht Braunschweig,Braunschweig,40,FC Bayern München,Bayern,0,2,0,0,1,2
2013,Hamburg,31,100,Hamburger SV,HSV,131,VfL Wolfsburg,Wolfsburg,1,3,0,0,1,4
2013,Nürnberg,31,79,1. FC Nürnberg,Nürnberg,6,Bayer Leverkusen,Leverkusen,1,4,0,0,1,5
2013,Stuttgart,31,16,VfB Stuttgart,Stuttgart,9,FC Schalke 04,Schalke,3,1,0,1,0,4
2013,Hannover,32,55,Hannover 96,Hannover,16,VfB Stuttgart,Stuttgart,0,0,1,0,0,0
2013,München,32,40,FC Bayern München,Bayern,134,Werder Bremen,Bremen,5,2,0,1,0,7
2013,Wolfsburg,32,131,VfL Wolfsburg,Wolfsburg,112,SC Freiburg,Freiburg,2,2,1,0,0,4
2013,Sinsheim,32,123,TSG 1899 Hoffenheim,Hoffenheim,91,Eintracht Frankfurt,Frankfurt,0,0,1,0,0,0
